Region,Refuge Code,Refuge Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Refuge Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Origin,Origin Tags,Abundance,FWS Tags,Refuge Tags,Internal Refuge Tags,ExternalLinks,State Status
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Phrymaceae,135686,33236,Active,Mimulus guttatus,Yellow monkey flower,Mimulus langsdorfi,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,132857,32051,Active,Callitriche,water-starwort,Callitriche,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,155598,501143,Active,Callitriche palustris,Spiny waterstarwort,Callitriche verna,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,125202,27067,Active,Hippuris,mare's-tail,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,125203,27068,Active,Hippuris tetraphylla,Fourleaf mare's-tail,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,125204,27069,Active,Hippuris vulgaris,common mare's-tail,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,135664,33216,Active,Linaria vulgaris,butter-n-eggs,Linaria linaria,Accepted,No,Approved,Present,,Non-native,Invasive,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,129345,32869,Active,Plantaginaceae,plantains,Hippuridaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,129347,32870,Active,Plantago,"Indianwheat, plantain",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,129365,32887,Active,Plantago major,Common plantain,Plantago asiatica,Accepted,No,Approved,Present,,Non-native,Invasive,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,129348,32871,Active,Plantago maritima,Goose tongue,Plantago maritima ssp. serpentina,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,214526,529711,Active,Plantago maritima var. juncoides,Goose tongue,Plantago maritima ssp. juncoides,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,136665,33396,Active,Veronica,speedwell,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,136668,33399,Active,Veronica americana,American speedwell,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Plantaginaceae,136699,33426,Active,Veronica wormskjoldii,American alpine speedwell,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lamiales,Scrophulariaceae,129764,33005,Active,Scrophulariaceae,figworts,Buddlejaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,,149520,42612,Active,Liliales,,Alstroemeriales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,141681,42932,Active,Fritillaria,"fritillary, mission bells",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,161012,502671,Active,Fritillaria camschatcensis,Kamchatka fritillary,Lilium camschatcense,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,149543,42633,Active,Liliaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,150368,42749,Active,Lloydia,alplily,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,150370,42750,Active,Lloydia serotina,common alplily,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,142757,43043,Active,Streptopus,"twisted stalk, twistedstalk",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Liliaceae,142758,43044,Active,Streptopus amplexifolius,clasping twistedstalk,Uvularia amplexifolia,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Melanthiaceae,172811,508927,Active,Anticlea elegans,mountain deathcamas,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Melanthiaceae,804936,810373,Active,Anticlea elegans var. elegans,Mountain deathcamas,Zigadenus elegans,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Melanthiaceae,150376,42756,Active,Veratrum,false hellebore,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Melanthiaceae,139897,42764,Active,Veratrum viride,green false hellebore,Veratrum viride ssp. viride,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Liliales,Melanthiaceae,144244,43155,Active,Zigadenus,deathcamas,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,,79155,17011,Active,Lycopodiales,clubmosses,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,107302,202451,Active,Huperzia,Clubmoss,Phylloglossum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,79166,17012,Active,Lycopodiaceae,"club mosses, club-moss family",Phylloglossaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,79177,17013,Active,Lycopodium,"club moss, clubmoss, clubmosses",Diphasiastrum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,80025,17017,Active,Lycopodium alpinum,Alpine clubmoss,Diphasiastrum alpinum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,80036,17018,Active,Lycopodium annotinum,stiff clubmoss,Lycopodium dubium,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,80103,17024,Active,Lycopodium clavatum,Running clubmoss,Lycopodium clavatum var. clavatum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,80114,17025,Active,Lycopodium complanatum,Groundcedar,Diphasiastrum complanatum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Lycopodiales,Lycopodiaceae,169612,507548,Active,Lycopodium lagopus,one-cone clubmoss,Lycopodium clavatum ssp. megastachyon,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,,782269,822428,Active,Malpighiales,,Salicales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Linaceae,130186,29209,Active,Linum grandiflorum,"flowering flax, red flax, scarlet flax",Adenolinum grandiflorum,Accepted,No,Approved,Present,,Non-native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Linaceae,131394,29217,Active,Linum perenne,Blue flax,Linum lewisii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,118568,22444,Active,Populus,cottonwood,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,105864,195773,Active,Populus tremuloides,Quaking aspen,Populus tremuloides var. aurea,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,105822,195735,Active,Populus trichocarpa,Black cottonwood,Populus trichocarpa var. cupulata,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,118567,22443,Active,Salicaceae,willows,Flacourtiaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119675,22476,Active,Salix,willow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119698,22497,Active,Salix alaxensis,Feltleaf willow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119708,22505,Active,Salix barclayi,Barclay's willow,Salix regelii,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119710,22507,Active,Salix bebbiana,Bebb's willow,Salix perrostrata,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119726,22521,Active,Salix commutata,Undergreen willow,Salix barclayi var. commutata,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119742,22536,Active,Salix fuscescens,Alaska bog willow,Salix arbutifolia,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119682,22482,Active,Salix glauca,Grayleaf willow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119758,22550,Active,Salix lasiandra,Pacific willow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,286623,565482,Active,Salix myrtillifolia,"low blueberry, Willow",Salix pseudocordata,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,197242,520860,Active,Salix niphoclada,Barrenground willow,Salix brachycarpa ssp. niphoclada,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119685,22485,Active,Salix ovalifolia,Oval-leaf willow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119688,22488,Active,Salix pulchra,Tealeaf willow,Salix planifolia ssp. pulchra,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,119689,22489,Active,Salix reticulata,Netleaf willow,Salix reticulata ssp. reticulata,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,159450,504980,Active,Salix scouleriana,Scouler's willow,Salix scoulerana,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,120463,22584,Active,Salix sitchensis,Sitka willow,Salix coulteri,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Salicaceae,120466,22587,Active,Salix stolonifera,Sprouting leaf willow,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,125915,22032,Active,Viola adunca,hookedspur violet,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,164562,505711,Active,Viola epipsila,Dwarf marsh violet,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,204572,524818,Active,Viola epipsila ssp. repens,Dwarf marsh violet,Viola epipsiloides,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,126906,22082,Active,Viola glabella,Pioneer violet,Viola californica,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,116105,22156,Active,Viola renifolia,white violet,Viola renifolia var. renifolia,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,164581,505720,Active,Viola selkirkii,Selkirk's violet,Viola selkirki,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Malpighiales,Violaceae,125905,22023,Active,Violaceae,violets,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,,125208,27072,Active,Myrtales,,Circaeales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,289512,564837,Active,Chamerion,fireweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,177089,510756,Active,Chamerion angustifolium,Fireweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,291305,566019,Active,Chamerion angustifolium ssp. angustifolium,Fireweed,Epilobium angustifolium,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,177093,510758,Active,Chamerion latifolium,Dwarf fireweed,Epilobium latifolium,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,128819,27562,Active,Circaea,enchanter's nightshade,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,128820,27563,Active,Circaea alpina,Small enchanter's nightshade,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126644,27280,Active,Epilobium,"willow weed, willowherb, willowweed",Boisduvalia,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126647,27283,Active,Epilobium anagallidifolium,pimpernel willowherb,Epilobium alpinum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126658,27293,Active,Epilobium ciliatum,fringed willowherb,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126660,27295,Active,Epilobium ciliatum ssp. glandulosum,Glandular willowherbr,Epilobium boreale,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126673,27306,Active,Epilobium hornemannii,Hornemann's willowherb,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126675,27308,Active,Epilobium hornemannii ssp. behringianum,Hornemann's willowherb,Epilobium behringianum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126676,27309,Active,Epilobium lactiflorum,milkflower willowherb,Epilobium alpinum var. lactiflorum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126689,27320,Active,Epilobium palustre,marsh willowherb,Epilobium lineare,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Myrtales,Onagraceae,126642,27279,Active,Onagraceae,evening primroses,Fuchsiaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Nymphaeales,,85560,18367,Active,Nymphaeales,,Hydatellales,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Nymphaeales,Nymphaeaceae,86007,18371,Active,Nuphar,pond-lily,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Nymphaeales,Nymphaeaceae,162455,503968,Active,Nuphar lutea,yellow pond-lily,Nuphar luteum,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Nymphaeales,Nymphaeaceae,86840,18386,Active,Nymphaea tetragona,pygmy waterlily,Castalia tetragona,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Vascular Plant,6,Nymphaeales,Nymphaeaceae,85571,18368,Active,Nymphaeaceae,water lilies,Nupharaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
