ID	locality	occurrenceStatus	establishmentMeans	source	countryCode	locationID
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6492243	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6493653	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6723932	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6803816	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S7333987	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S7519310	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8287813	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8365991	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8366301	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8388735	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8405256	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8414917	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S8521206	US	GADM:Kenai Peninsula
78577	Kenai National Wildlife Refuge	present	native	http://www.inaturalist.org/observations/1741201	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6468	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6472	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6582	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6601	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6638	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6641	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6644	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:301757	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:301762	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313703	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313704	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313705	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313706	US	GADM:Kenai Peninsula
789077	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313716	US	GADM:Kenai Peninsula
789087	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:6627	US	GADM:Kenai Peninsula
789087	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313707	US	GADM:Kenai Peninsula
789111	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/KNWR:Ento:2090	US	GADM:Kenai Peninsula
789111	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313708	US	GADM:Kenai Peninsula
789111	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313714	US	GADM:Kenai Peninsula
789111	Kenai National Wildlife Refuge	present	native	http://arctos.database.museum/guid/UAM:Ento:313715	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866237	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866265	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866267	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866268	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866270	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866271	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866274	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866275	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866276	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866277	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866279	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866280	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866281	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866288	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6447196	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550979	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550982	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550985	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6550992	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551022	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551023	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551035	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6723932	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980250	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980255	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980258	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980263	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980267	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980268	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980270	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980272	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980279	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980285	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980298	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980303	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980336	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980339	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980342	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980349	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980355	US	GADM:Kenai Peninsula
79206	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980356	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S18976084	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S4160414	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5204934	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5204947	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5245325	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866282	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866284	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866299	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866304	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866305	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866306	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866307	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866308	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866310	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870983	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870988	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870989	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870990	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870991	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870992	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870994	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870995	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551017	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6551026	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980220	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980222	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980231	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980233	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980274	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980275	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980276	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980277	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980279	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980283	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980284	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980285	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980286	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980287	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980288	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980291	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980300	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980301	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980302	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980303	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980304	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980306	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980307	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980308	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6980359	US	GADM:Kenai Peninsula
79225	Kenai National Wildlife Refuge	present	native	http://www.inaturalist.org/observations/117202	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S11505349	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S23192260	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S23237453	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S24877517	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S2614658	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S2960137	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S4149067	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S4157474	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S4342574	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5060093	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5060120	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5190691	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5190837	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5200099	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5245307	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5247376	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5651798	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5655277	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866236	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866241	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866246	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866249	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866251	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866253	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866254	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866256	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866257	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866258	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866263	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866264	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866265	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866266	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866267	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866268	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866269	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866270	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866271	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866272	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866274	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866275	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866276	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866277	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866279	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866280	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866281	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866282	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866283	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866284	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866285	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866286	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866288	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866289	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866291	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866292	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866293	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866294	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866295	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866296	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866297	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866298	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866299	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866300	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866301	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866302	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866303	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866304	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866305	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866306	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866307	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866308	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866309	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5866310	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870963	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870965	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870966	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870968	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870969	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870970	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870973	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870975	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870976	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870977	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870978	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870979	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870980	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870981	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870982	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870983	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870984	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870985	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870986	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870987	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870988	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870989	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870990	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870991	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870992	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870993	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870994	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5870995	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S5882060	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6442445	US	GADM:Kenai Peninsula
79229	Kenai National Wildlife Refuge	present	native	http://ebird.org/ebird/view/checklist/S6446826	US	GADM:Kenai Peninsula
