ID	taxonID	kingdom	phylum	class	order	family	scientificName	taxonRank
73193	73193	Animalia	Chordata	Teleostei	Gadiformes	Gadidae	Lota lota (Linnaeus, 1758)	species
74131	74131	Animalia	Chordata	Teleostei	Gasterosteiformes	Gasterosteidae	Gasterosteus aculeatus Linnaeus, 1758	species
74155	74155	Animalia	Chordata	Teleostei	Gasterosteiformes	Gasterosteidae	Pungitius pungitius (Linnaeus, 1758)	species
71768	71768	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus gorbuscha (Walbaum, 1792)	species
71769	71769	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus keta (Walbaum in Artedi, 1792)	species
71770	71770	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus kisutch (Walbaum, 1792)	species
71783	71783	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus mykiss (Walbaum, 1792)	species
71772	71772	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus nerka (Walbaum in Artedi, 1792)	species
71774	71774	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus tshawytscha (Walbaum in Artedi, 1792)	species
71806	71806	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Prosopium cylindraceum (Pennant, 1784)	species
71799	71799	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Salvelinus alpinus (Linnaeus, 1758)	species
71798	71798	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Salvelinus malma (Walbaum in Artedi, 1792)	species
71800	71800	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Salvelinus namaycush (Walbaum in Artedi, 1792)	species
72619	72619	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Thymallus arcticus (Pallas, 1776)	species
70721	70721	Animalia	Chordata	Teleostei	Scorpaeniformes	Cottidae	Cottus aleuticus Gilbert, 1896	species
70723	70723	Animalia	Chordata	Teleostei	Scorpaeniformes	Cottidae	Cottus cognatus Richardson, 1836	species
171663	171663	Animalia	Cnidaria	Hydrozoa	Anthoathecatae	Hydridae	Hydra hymanae Hadley and Forrest, 1949	species
715272	715272	Animalia	Mollusca	Bivalvia	Unionoida	Unionidae	Anodonta beringiana Middendorff, 1851	species
293627	293627	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Macoma balthica (Linnaeus, 1758)	species
705280	705280	Animalia	Mollusca	Gastropoda	Basommatophora	Lymnaeidae	Lymnaea atkaensis Dall, 1884	species
708220	708220	Animalia	Mollusca	Gastropoda	Basommatophora	Lymnaeidae	Radix auricularia (Linnaeus, 1758)	species
709219	709219	Animalia	Mollusca	Gastropoda	Basommatophora	Lymnaeidae	Stagnicola elodes (Say, 1821)	species
705804	705804	Animalia	Mollusca	Gastropoda	Basommatophora	Planorbidae	Gyraulus deflectus (Say, 1824)	species
708339	708339	Animalia	Mollusca	Gastropoda	Basommatophora	Planorbidae	Menetus opercularis (Gould, 1847)	species
711163	711163	Animalia	Mollusca	Gastropoda	Basommatophora	Planorbidae	Planorbella trivolvis (Say, 1817)	species
582321	582321	Animalia	Mollusca	Gastropoda	Heterostropha	Valvatidae	Valvata sincera Say, 1824	species
292864	292864	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Littorinidae	Littorina subrotundata (Carpenter, 1864)	species
294714	294714	Animalia	Mollusca	Gastropoda	Stylommatophora	Discidae	Discus whitneyi (Newcomb, 1864)	species
716982	716982	Animalia	Mollusca	Gastropoda	Stylommatophora	Limacidae	Deroceras laeve (Muller, 1774)	species
292655	292655	Animalia	Mollusca	Gastropoda	Stylommatophora	Pupillidae	Columella columella (von Martens, 1830)	species
708038	708038	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Zoogenetes harpa (Say, 1824)	species
430360	430360	Animalia	Nematoda	Dorylaimea	Mermithida	Mermithidae	Mermis nigrescens	species
247878	247878	Animalia	Platyhelminthes	Trepaxonemata	Neoophora	Planariidae	Polycelis coronata (Girard, 1891)	species
15767	15767	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Nostoc pruniforme C. Agardh	species
11476	11476	Chromista	Phaeophyta	Phaeophyceae	Fucales	Fucaceae	Fucus distichus Linnaeus, 1767	species
96671	96671	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora smaragdula (Wahlenb.) A. Massal.	species
97508	97508	Fungi	Ascomycota	Lecanoromycetes	Agyriales	Agyriaceae	Trapeliopsis granulosa (Hoffm.) Lumbsch	species
97518	97518	Fungi	Ascomycota	Lecanoromycetes	Agyriales	Agyriaceae	Xylographa vitiligo (Ach.) J.R. Laundon	species
101034	101034	Fungi	Ascomycota	Lecanoromycetes	Candelariales	Candelariaceae	Candelariella terrigena	species
101036	101036	Fungi	Ascomycota	Lecanoromycetes	Candelariales	Candelariaceae	Candelariella xanthostigma (Ach.) Lettau	species
104262	104262	Fungi	Ascomycota	Lecanoromycetes	Lecanorales		Lepraria incana (L.) Ach.	species
104266	104266	Fungi	Ascomycota	Lecanoromycetes	Lecanorales		Lepraria neglecta Vain.	species
98212	98212	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia acuminata (Ach.) Norrl.	species
98216	98216	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia amaurocraea	species
98223	98223	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia bacilliformis (Nyl.) Glück	species
98225	98225	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia bellidiflora (Ach.) Schaer.	species
98226	98226	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia borealis S. Stenroos	species
98233	98233	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia cariosa (Ach.) Spreng.	species
98234	98234	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia carneola (Fr.) Fr.	species
98236	98236	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia cenotea (Ach.) Schaer.	species
98241	98241	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia chlorophaea (Flörke ex Sommerf.) Spreng.	species
98242	98242	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia coccifera (L.) Willd.	species
98243	98243	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia coniocraea (Flörke) Spreng.	species
98244	98244	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia cornuta (L.) Hoffm.	species
98247	98247	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia crispata	species
98258	98258	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia deformis	species
98263	98263	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia digitata (L.) Hoffm.	species
98266	98266	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia ecmocyna	species
98270	98270	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia fimbriata (L.) Fr.	species
98275	98275	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia furcata (Huds.) Schrad.	species
98279	98279	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia gracilis (L.) Willd.	species
98286	98286	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia grayi G. Merr. ex Sandst.	species
98288	98288	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia hookeri	species
98293	98293	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia kanewskii	species
98298	98298	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia macilenta Hoffm.	species
98299	98299	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia macroceras (Delise) Ahti	species
98301	98301	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia macrophyllodes	species
98305	98305	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia maxima (Asahina) Ahti	species
98310	98310	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia metacorallifera Asahina	species
98311	98311	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia multiformis	species
98314	98314	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia ochrochlora Flörke	species
98323	98323	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia pleurota (Flörke) Schaer.	species
99268	99268	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia pyxidata (L.) Hoffm.	species
99275	99275	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia rei Schaer.	species
99278	99278	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia scabriuscula (Delise) Leight.	species
99281	99281	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia squamosa (Scop.) Hoffm.	species
99286	99286	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia stricta	species
99290	99290	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia subfurcata (Nyl.) Arnold	species
99296	99296	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia subulata (L.) F.H. Wigg.	species
99297	99297	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia sulphurina (Michx.) Fr.	species
99298	99298	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia symphycarpa (Ach.) Fr.	species
99303	99303	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia umbricola Tønsberg & Ahti	species
99304	99304	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia uncialis	species
103317	103317	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ectolechiaceae	Lopadium coralloideum (Nyl.) Lynge	species
103320	103320	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ectolechiaceae	Lopadium pezizoideum	species
97427	97427	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Hymeneliaceae	Aspicilia myrinii (Fr.) Stein	species
102045	102045	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora boligera (Th. Fr.) Hedl.	species
102064	102064	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora chlarotera Nyl.	species
102070	102070	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora circumborealis Brodo & Vitik.	species
102090	102090	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora farinaria	species
102092	102092	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora fuliginosa Brodo	species
102093	102093	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora fuscescens (Sommerf.) Nyl.	species
102106	102106	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora hagenii	species
102959	102959	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora piniperda Körb.	species
102961	102961	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora polytropa (Hoffm.) Rabenh.	species
102966	102966	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora pulicaris (Pers.) Ach.	species
102971	102971	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora rupicola (L.) Zahlbr.	species
102988	102988	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora symmicta (Ach.) Ach.	species
102999	102999	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora varia (Hoffm.) Ach.	species
103015	103015	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecidella elaeochroma (Ach.) M. Choisy	species
103017	103017	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecidella euphorea (Flörke) Hertel	species
103028	103028	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecidella wulfenii (Hepp) Körb.	species
103084	103084	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Mycoblastaceae	Mycoblastus affinis (Schaer.) T. Schauer	species
103085	103085	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Mycoblastaceae	Mycoblastus alpinus (Fr.) Hellb.	species
103087	103087	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Mycoblastaceae	Mycoblastus sanguinarius (L.) Norman	species
103760	103760	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Allantoparmelia alpicola (Th. Fr.) Essl.	species
103765	103765	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Asahinea chrysantha (Tuck.) W.L. Culb. & C.F. Culb.	species
103766	103766	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Asahinea scholanderi	species
103768	103768	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Brodoa oroarctica (Krog) Goward	species
103770	103770	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryocaulon divergens (Ach.) Kärnefelt	species
103776	103776	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria capillaris (Ach.) Brodo & D. Hawksw.	species
103777	103777	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria carlottae Brodo & D. Hawksw.	species
103780	103780	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria fremontii (Tuck.) Brodo & D. Hawksw.	species
103783	103783	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria fuscescens (Gyeln.) Brodo & D. Hawksw.	species
103787	103787	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria lanestris (Ach.) Brodo & D. Hawksw.	species
103789	103789	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria nitidula (Th. Fr.) Brodo & D. Hawksw.	species
103793	103793	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria pseudofuscescens (Gyeln.) Brodo & D. Hawksw.	species
103796	103796	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Bryoria simplicior (Vain.) Brodo & D. Hawksw.	species
103815	103815	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria commixta (Nyl.) Th. Fr.	species
103816	103816	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria cucullata (Bellardi) Ach.	species
103821	103821	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria ericetorum Opiz	species
103825	103825	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria hepatizon (Ach.) Vain.	species
103827	103827	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria islandica (L.) Ach.	species
103832	103832	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria kamczatica	species
103833	103833	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria laevigata	species
103834	103834	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria nigricans Nyl.	species
103835	103835	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria nigricascens	species
103836	103836	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Cetraria nivalis (L.) Ach.	species
103855	103855	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Coelocaulon aculeatum (Schreb.) Link	species
103864	103864	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Dactylina arctica (Hook. f.) Nyl.	species
103882	103882	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia austerodes (Nyl.) Räsänen	species
103883	103883	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia bitteri (Lynge) Ahti	species
104421	104421	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia duplicata	species
104422	104422	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia enteromorpha	species
104429	104429	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia metaphysodes	species
104432	104432	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia occidentalis L.H. Pike	species
104434	104434	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia physodes (L.) Nyl.	species
104437	104437	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia rugosa	species
104444	104444	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Imshaugia aleurites (Ach.) S.L.F. Mey.	species
104470	104470	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia hygrophila Goward & Ahti	species
104473	104473	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia omphalodes (L.) Ach.	species
39146	39146	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia saxatilis (L.) Ach.	species
104477	104477	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia skultii Hale	species
104478	104478	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia squarrosa	species
39157	39157	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmelia sulcata Taylor	species
104480	104480	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmeliopsis ambigua (Wulfen) Nyl.	species
104481	104481	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmeliopsis hyperopta (Ach.) Arnold	species
104483	104483	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Platismatia glauca (L.) W.L. Culb. & C.F. Culb.	species
104491	104491	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Pseudephebe minuscula (Arnold) Brodo & D. Hawksw.	species
104492	104492	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Pseudephebe pubescens (L.) M. Choisy	species
104504	104504	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Rhizoplaca melanophthalma (DC.) Leuckert	species
104512	104512	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Tuckermannopsis chlorophylla (Willd.) Hale	species
104524	104524	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Tuckermannopsis sepincola (Ehrh.) Hale	species
105237	105237	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea lapponica Vain.	species
105260	105260	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea scabrata Nyl.	species
105274	105274	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea subfloridana Stirt.	species
105279	105279	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea substerilis Motyka	species
100259	100259	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia rosella	species
100283	100283	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Biatora vernalis (L.) Fr.	species
101046	101046	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Catinaria atropurpurea	species
100287	100287	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Cliostomum griffithii (Sm.) Coppins	species
101100	101100	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Japewia subaurifera Muhr & Tønsberg	species
101101	101101	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Japewia tornoensis (Nyl.) Tønsberg	species
100295	100295	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania cyrtella (Ach.) Th. Fr.	species
100297	100297	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania dubitans (Nyl.) A.L. Sm.	species
105301	105301	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina dilacerata (Hoffm.) Hoffm.	species
105303	105303	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina farinacea (L.) Ach.	species
105310	105310	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina intermedia	species
105317	105317	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina obtusata	species
105324	105324	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina roesleri	species
99365	99365	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Porpidiaceae	Bellemerea alpina (Sommerf.) Clauzade & Cl. Roux	species
99369	99369	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Porpidiaceae	Bellemerea subsorediza (Lynge) R. Sant.	species
104186	104186	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Phlyctidaceae	Phlyctis argena (Spreng.) Flot.	species
99030	99030	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Collema furfuraceum (Arnold) Du Rietz	species
99048	99048	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Collema subflaccidum Degel.	species
99074	99074	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Leptogium burnetiae	species
99113	99113	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Leptogium saturninum (Dicks.) Nyl.	species
99118	99118	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Leptogium teretiusculum (Wallr.) Arnold	species
98127	98127	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Lobaria hallii (Tuck.) Zahlbr.	species
98129	98129	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Lobaria linita	species
98133	98133	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Lobaria pulmonaria (L.) Hoffm.	species
98144	98144	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Pseudocyphellaria crocata (L.) Vain.	species
98159	98159	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Nephromataceae	Nephroma arcticum (L.) Torss.	species
98160	98160	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Nephromataceae	Nephroma bellum (Spreng.) Tuck.	species
98161	98161	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Nephromataceae	Nephroma expallidum (Nyl.) Nyl.	species
98166	98166	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Nephromataceae	Nephroma isidiosum	species
98169	98169	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Nephromataceae	Nephroma parile (Ach.) Ach.	species
98177	98177	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Leproloma membranaceum (Dicks.) Vain.	species
98990	98990	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pannaria praetermissa Nyl.	species
99810	99810	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Psoroma hypnorum (Vahl) Gray	species
98091	98091	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera aphthosa	species
98092	98092	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera britannica (Gyeln.) Holt.-Hartw. & Tønsberg	species
98093	98093	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera canina	species
98094	98094	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera collina (Ach.) Schrad.	species
98095	98095	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera degenii Gyeln.	species
98096	98096	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera didactyla (Nyl. ex Vain.) Goffinet & Hastings	species
98102	98102	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera kristinssonii Vitik.	species
98105	98105	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera leucophlebia (Nyl.) Gyeln.	species
98106	98106	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera malacea (Ach.) Funck	species
40060	40060	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera membranacea (Ach.) Nyl.	species
98107	98107	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera neckeri Hepp	species
98109	98109	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera neopolydactyla (Gyeln.) Gyeln.	species
98112	98112	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera ponojensis Gyeln.	species
98113	98113	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera praetextata (Flörke ex Sommerf.) Zopf	species
98114	98114	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera retifoveata Vitik.	species
98115	98115	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera rufescens (Weiss) Humb.	species
98116	98116	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera scabrosa Th. Fr.	species
104275	104275	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Icmadophilaceae	Thamnolia vermicularis (Sw.) Ach. ex Schaer.	species
99856	99856	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia androgyna (Hoffm.) Arnold	species
39245	39245	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia frigida (Sw.) Lynge	species
99861	99861	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia grimmiae Lynge	species
99864	99864	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia gyalectina	species
99867	99867	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia oregonensis H. Magn.	species
99880	99880	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia szatalaensis Verseghy	species
99886	99886	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Ochrolechia upsaliensis (L.) A. Massal.	species
99890	99890	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria alaskensis	species
